Date,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI
17-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,20048.6,20620.5,19916.95,20147.55,20147.55,454119.0,1843234.19,1771680.0,137680.0
17-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,20020.0,20598.0,19908.65,20143.65,20143.65,11992.0,60830.94,126850.0,15325.0
17-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,20100.05,20600.0,19950.0,20187.4,20187.4,1245.0,6330.75,19475.0,2175.0
18-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,20080.0,20975.0,19977.2,20912.65,20912.65,410513.0,1678661.29,1995620.0,223940.0
18-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,19900.0,20950.0,19900.0,20895.85,20895.85,14650.0,75074.35,160100.0,33250.0
18-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,20102.05,20969.15,20018.25,20915.45,20915.45,1017.0,5232.13,22400.0,2925.0
19-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,20890.0,21464.2,20826.0,21308.85,21308.85,425624.0,1802836.62,1821760.0,-173860.0
19-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,20938.55,21438.95,20815.65,21285.8,21285.8,19595.0,103661.8,193125.0,33025.0
19-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21013.05,21430.0,20850.0,21298.7,21298.7,1119.0,5928.35,24625.0,2225.0
22-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,21450.0,22126.85,21351.25,21697.0,21697.0,416236.0,1811243.61,1610020.0,-211740.0
22-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21425.25,22078.8,21378.05,21661.05,21661.05,31419.0,170740.57,269725.0,76600.0
22-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21469.45,22087.85,21407.3,21688.15,21688.15,1306.0,7102.59,27900.0,3275.0
23-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,21779.25,22360.0,21622.15,22291.75,22291.75,366482.0,1609026.16,1286420.0,-323600.0
23-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21824.95,22345.0,21587.0,22281.0,22281.0,55118.0,302331.69,530350.0,260625.0
23-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22350.0,22350.0,21615.95,22292.1,22292.1,1491.0,8199.95,31075.0,3175.0
24-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,22494.85,22494.85,21300.3,21400.6,21400.6,433062.0,1902849.0,753860.0,-532560.0
24-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22487.25,22487.65,21287.25,21375.35,21375.35,98311.0,537918.81,894475.0,364125.0
24-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22851.9,22851.9,21310.0,21398.15,21398.15,2178.0,11940.5,38775.0,7700.0
25-JUN-2020,FUTIDX,BANKNIFTY,25-Jun-2020,0.0,XX,21174.9,21717.7,20906.4,21503.2,21506.15,394034.0,1683244.69,315120.0,-438740.0
25-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21148.35,21608.65,20900.0,21439.55,21439.55,172932.0,921601.09,1262225.0,367750.0
25-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,20901.05,21615.0,20901.05,21447.5,21447.5,2827.0,15072.38,47225.0,8450.0
26-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21599.95,21717.0,21167.05,21462.15,21462.15,334620.0,1790660.44,1184175.0,-78050.0
26-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21660.55,21741.35,21164.9,21487.9,21487.9,3997.0,21407.35,52450.0,5225.0
26-JUN-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21649.95,21650.0,21225.0,21518.75,21518.75,360.0,1926.78,3150.0,3150.0
29-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21251.0,21325.9,20886.35,21235.2,21235.2,305030.0,1606245.41,1154025.0,-30150.0
29-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21183.1,21322.0,20904.0,21241.95,21241.95,4007.0,21117.49,63775.0,11325.0
29-JUN-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21240.3,21331.9,20937.0,21260.15,21260.15,250.0,1318.73,4025.0,875.0
30-JUN-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21443.0,21553.2,21036.0,21213.85,21213.85,276538.0,1473876.1,1256325.0,102300.0
30-JUN-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21468.15,21546.7,21036.5,21210.5,21210.5,3623.0,19291.57,76025.0,12250.0
30-JUN-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21513.85,21552.9,21065.35,21241.45,21241.45,187.0,998.15,5475.0,1450.0
01-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21190.0,22014.0,21155.0,21930.45,21930.45,331385.0,1793343.17,1353500.0,97175.0
01-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21232.95,21964.1,21154.95,21881.1,21881.1,4311.0,23293.79,86475.0,10450.0
01-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21230.35,21960.0,21230.35,21880.95,21880.95,471.0,2547.58,8025.0,2550.0
02-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22080.8,22289.65,21827.05,21977.3,21977.3,332309.0,1833644.29,1338625.0,-14875.0
02-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22079.45,22235.4,21789.95,21940.7,21940.7,4896.0,26966.16,105025.0,18550.0
02-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22172.15,22221.0,21800.0,21933.4,21933.4,396.0,2181.42,10300.0,2275.0
03-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22149.0,22162.05,21750.0,21843.9,21843.9,253312.0,1386864.5,1358050.0,19425.0
03-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22010.1,22057.05,21729.85,21820.85,21820.85,3370.0,18425.01,104750.0,-275.0
03-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22010.0,22052.55,21747.0,21825.35,21825.35,310.0,1694.81,10800.0,500.0
06-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22201.0,22444.0,22141.05,22226.3,22226.3,242645.0,1349994.71,1249850.0,-108200.0
06-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22200.0,22398.1,22116.25,22215.0,22215.0,3822.0,21240.72,113450.0,8700.0
06-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22136.3,22393.95,22125.0,22221.1,22221.1,414.0,2300.45,12175.0,1375.0
07-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22209.95,22656.0,22000.9,22603.3,22603.3,336758.0,1878992.43,1371325.0,121475.0
07-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22192.3,22632.0,21991.05,22583.2,22583.2,4727.0,26357.68,123675.0,10225.0
07-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22100.0,22615.05,22000.0,22586.7,22586.7,750.0,4186.42,14500.0,2325.0
08-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22618.0,23118.25,22532.85,22610.75,22610.75,332890.0,1898617.79,1465750.0,94425.0
08-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22645.8,23091.55,22523.25,22599.4,22599.4,5119.0,29185.33,135500.0,11825.0
08-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22670.0,23070.0,22530.0,22595.5,22595.5,719.0,4098.86,15475.0,975.0
09-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22719.25,22980.0,22650.0,22908.1,22908.1,240360.0,1370462.55,1458550.0,-7200.0
09-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22695.0,22967.0,22632.55,22902.7,22902.7,3841.0,21894.35,143525.0,8025.0
09-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22725.05,22969.35,22650.0,22891.65,22891.65,628.0,3578.14,15175.0,-300.0
10-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22755.65,22820.0,22325.4,22435.85,22435.85,281993.0,1589288.93,1615575.0,157025.0
10-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22684.5,22802.9,22325.0,22424.6,22424.6,4787.0,26970.21,136100.0,-7425.0
10-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22715.05,22800.0,22350.0,22431.6,22431.6,721.0,4065.17,14400.0,-775.0
13-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22625.0,22664.4,22028.0,22174.55,22174.55,252299.0,1406218.68,1748750.0,133175.0
13-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22530.6,22649.0,22022.0,22166.85,22166.85,3994.0,22246.69,135925.0,-175.0
13-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22631.6,22677.0,22051.0,22183.55,22183.55,550.0,3066.33,15075.0,675.0
14-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21942.5,21944.0,21212.9,21396.5,21396.5,310316.0,1667497.5,1626850.0,-121900.0
14-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21931.75,21966.75,21219.6,21402.85,21402.85,6902.0,37114.85,139125.0,3200.0
14-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21900.0,21900.0,21200.0,21430.25,21430.25,836.0,4501.29,18175.0,3100.0
15-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21645.2,21940.0,21212.1,21320.95,21320.95,327987.0,1775710.77,1590350.0,-36500.0
15-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21605.0,21933.0,21216.75,21335.6,21335.6,6940.0,37538.14,147300.0,8175.0
15-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21650.0,21950.0,21250.55,21365.65,21365.65,650.0,3516.19,18850.0,675.0
16-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21400.0,21647.5,21025.05,21571.3,21571.3,310144.0,1652760.77,1502350.0,-88000.0
16-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21252.2,21648.35,21030.0,21577.25,21577.25,6097.0,32514.1,154225.0,6925.0
16-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21311.0,21672.55,21056.9,21591.8,21591.8,664.0,3543.39,19675.0,825.0
17-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21459.45,22081.0,21459.45,21971.1,21971.1,303903.0,1650406.97,1469400.0,-32950.0
17-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21599.35,22080.0,21520.0,21980.0,21980.0,6432.0,34971.53,159850.0,5625.0
17-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21624.95,22100.0,21550.0,22011.0,22011.0,693.0,3774.91,17925.0,-1750.0
20-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22230.95,22474.0,22122.35,22287.3,22287.3,272217.0,1519126.52,1496875.0,27475.0
20-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22232.4,22459.35,22124.05,22271.05,22271.05,7659.0,42706.55,163825.0,3975.0
20-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22151.0,22475.85,22151.0,22294.85,22294.85,634.0,3540.79,19125.0,1200.0
21-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22620.0,22899.7,22512.0,22815.75,22815.75,238954.0,1356235.85,1547900.0,51025.0
21-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22656.95,22879.45,22533.85,22800.55,22800.55,8991.0,50981.52,173875.0,10050.0
21-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22600.0,22889.95,22570.0,22811.95,22811.95,598.0,3397.06,19150.0,25.0
22-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,23124.95,23148.55,22573.7,22803.8,22803.8,286858.0,1633439.12,1636775.0,88875.0
22-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,23025.0,23065.75,22577.4,22807.05,22807.05,12538.0,71375.5,202525.0,28650.0
22-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,23004.25,23004.25,22599.95,22812.15,22812.15,935.0,5325.85,20550.0,1400.0
23-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22765.35,23140.0,22703.5,23095.25,23095.25,226973.0,1302915.82,1552475.0,-84300.0
23-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22740.05,23114.05,22709.9,23068.45,23068.45,12023.0,69021.72,285825.0,83300.0
23-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22760.05,23105.0,22695.45,23086.9,23086.9,925.0,5313.96,22550.0,2000.0
24-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22850.0,22901.05,22321.0,22611.3,22611.3,269229.0,1518183.11,1408000.0,-144475.0
24-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22853.85,22879.6,22337.65,22591.95,22591.95,21229.0,119673.54,372850.0,87025.0
24-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22890.0,22890.0,22350.0,22619.2,22619.2,1181.0,6669.77,24850.0,2300.0
27-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22620.2,22647.55,21818.8,21859.35,21859.35,287578.0,1585469.42,1286875.0,-121125.0
27-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22550.65,22616.9,21801.2,21836.45,21836.45,31939.0,175852.17,496875.0,124025.0
27-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22599.95,22600.5,21832.0,21857.55,21857.55,1531.0,8442.26,30800.0,5950.0
28-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,21921.5,22306.95,21630.05,22176.5,22176.5,319174.0,1752743.0,1051475.0,-235400.0
28-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21888.3,22263.9,21610.0,22139.65,22139.65,40137.0,220188.88,600525.0,103650.0
28-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21935.45,22275.8,21640.0,22153.05,22153.05,1402.0,7695.14,33325.0,2525.0
29-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22086.95,22440.0,21964.15,22129.6,22129.6,277168.0,1541278.14,892725.0,-158750.0
29-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22036.8,22389.9,21933.9,22091.85,22091.85,69054.0,383305.84,844600.0,244075.0
29-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22100.0,22380.0,21945.0,22101.05,22101.05,1736.0,9630.39,37975.0,4650.0
30-JUL-2020,FUTIDX,BANKNIFTY,30-Jul-2020,0.0,XX,22090.0,22259.8,21562.2,21654.8,21646.85,245378.0,1346879.07,445725.0,-447000.0
30-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22075.75,22236.9,21560.5,21631.4,21631.4,122977.0,672818.38,1315700.0,471100.0
30-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22139.85,22230.0,21599.5,21638.5,21638.5,1891.0,10355.1,43050.0,5075.0
31-JUL-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21647.85,21827.6,21400.65,21691.5,21691.5,310185.0,1676450.23,1359675.0,43975.0
31-JUL-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21643.05,21820.0,21417.75,21687.85,21687.85,4649.0,25128.67,49075.0,6025.0
31-JUL-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21500.0,21821.75,21409.95,21696.3,21696.3,257.0,1390.11,2200.0,2200.0
03-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21480.0,21549.7,21085.35,21165.9,21165.9,249504.0,1326263.61,1554025.0,194350.0
03-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21488.1,21500.3,21100.0,21170.55,21170.55,3748.0,19936.5,57925.0,8850.0
03-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21500.0,21550.15,21103.2,21181.85,21181.85,354.0,1883.95,3925.0,1725.0
04-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21299.95,21633.0,21106.05,21551.85,21551.85,290128.0,1553294.21,1391025.0,-163000.0
04-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21255.7,21634.75,21115.0,21556.85,21556.85,3957.0,21191.46,60500.0,2575.0
04-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21300.0,21617.05,21130.0,21558.7,21558.7,339.0,1814.13,4750.0,825.0
05-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21699.0,21999.9,21464.05,21559.0,21559.0,319951.0,1738106.18,1275750.0,-115275.0
05-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21681.15,21989.0,21469.7,21566.65,21566.65,4565.0,24811.35,59675.0,-825.0
05-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21749.55,21991.0,21487.05,21564.95,21564.95,370.0,2009.65,6450.0,1700.0
06-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21685.0,21969.0,21370.0,21641.95,21641.95,331265.0,1794993.88,1280225.0,4475.0
06-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21639.5,21964.9,21383.25,21645.9,21645.9,5765.0,31257.18,62750.0,3075.0
06-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21600.0,21980.0,21400.0,21651.95,21651.95,559.0,3032.38,6725.0,275.0
07-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21600.0,21835.0,21435.5,21771.35,21771.35,251546.0,1362079.36,1336600.0,56375.0
07-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21540.45,21827.55,21450.0,21771.55,21771.55,3023.0,16370.73,64775.0,2025.0
07-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21464.85,21830.65,21464.85,21784.65,21784.65,315.0,1706.54,7200.0,475.0
10-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21851.0,22099.0,21802.0,21956.35,21956.35,217030.0,1192952.77,1310550.0,-26050.0
10-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21888.75,22093.1,21807.0,21955.3,21955.3,4557.0,25044.39,67150.0,2375.0
10-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21899.95,22100.0,21784.85,21974.1,21974.1,292.0,1605.3,7750.0,550.0
11-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21900.0,22345.0,21900.0,22296.35,22296.35,216806.0,1203336.24,1495925.0,185375.0
11-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21969.85,22338.2,21969.85,22301.75,22301.75,4560.0,25303.37,75725.0,8575.0
11-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21919.9,22339.4,21919.9,22304.3,22304.3,427.0,2371.92,9300.0,1550.0
12-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22122.35,22385.0,22000.6,22316.3,22316.3,223942.0,1245185.75,1589675.0,93750.0
12-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22176.45,22378.95,22006.05,22317.0,22317.0,4367.0,24283.3,82750.0,7025.0
12-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22245.0,22378.55,22024.45,22313.0,22313.0,325.0,1806.84,10350.0,1050.0
13-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22401.0,22443.95,22122.5,22189.5,22189.5,197089.0,1097912.46,1443575.0,-146100.0
13-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22388.0,22450.0,22140.0,22198.1,22198.1,4147.0,23103.31,93675.0,10925.0
13-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22309.85,22450.0,22150.0,22205.35,22205.35,325.0,1811.5,11550.0,1200.0
14-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22300.1,22318.0,21436.0,21668.8,21668.8,284795.0,1561143.91,1484625.0,41050.0
14-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22299.95,22300.0,21459.65,21687.8,21687.8,7739.0,42369.69,113500.0,19825.0
14-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22129.25,22300.0,21488.0,21708.25,21708.25,783.0,4281.33,15150.0,3600.0
17-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21900.0,21925.0,21394.0,21734.0,21734.0,230271.0,1245228.3,1360300.0,-124325.0
17-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21858.7,21948.05,21413.8,21763.1,21763.1,7647.0,41384.21,123475.0,9975.0
17-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21906.0,21940.05,21433.2,21781.4,21781.4,599.0,3247.11,15500.0,350.0
18-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,21745.0,22272.95,21627.2,22198.2,22198.2,249300.0,1366970.71,1296525.0,-63775.0
18-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,21748.65,22279.9,21655.15,22204.05,22204.05,8211.0,45102.14,128000.0,4525.0
18-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,21740.0,22296.85,21650.0,22230.05,22230.05,609.0,3350.62,15725.0,225.0
19-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22293.0,22466.15,22212.7,22307.3,22307.3,191914.0,1072250.84,1217450.0,-79075.0
19-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22296.6,22462.9,22250.0,22317.95,22317.95,7317.0,40891.35,148000.0,20000.0
19-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22299.95,22470.0,22275.0,22323.9,22323.9,593.0,3315.55,16750.0,1025.0
20-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22022.0,22090.0,21765.3,21964.25,21964.25,215944.0,1185922.11,1349550.0,132100.0
20-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22105.0,22105.0,21851.0,21982.1,21982.1,11244.0,61807.01,197250.0,49250.0
20-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22029.05,22144.05,21880.0,21982.8,21982.8,886.0,4876.7,20550.0,3800.0
21-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22155.55,22378.0,22118.05,22282.8,22282.8,154724.0,861361.73,1297275.0,-52275.0
21-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22254.05,22350.0,22131.8,22278.65,22278.65,10865.0,60485.85,199850.0,2600.0
21-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22175.0,22380.0,22076.35,22301.75,22301.75,595.0,3314.62,17500.0,-3050.0
24-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22327.25,22944.85,22327.2,22826.4,22826.4,199899.0,1136368.41,1264675.0,-32600.0
24-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22349.6,22899.75,22349.6,22812.85,22812.85,22297.0,126653.93,293875.0,94025.0
24-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22516.05,22899.0,22458.3,22821.5,22821.5,1070.0,6079.54,21750.0,4250.0
25-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,22965.0,23168.65,22825.0,23078.15,23078.15,253359.0,1457811.93,1025925.0,-238750.0
25-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,22971.95,23140.0,22808.35,23061.4,23061.4,48671.0,279826.05,702500.0,408625.0
25-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,22939.95,23146.05,22800.0,23074.3,23074.3,1387.0,7980.89,28000.0,6250.0
26-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,23150.0,23451.8,23070.0,23407.15,23407.15,192914.0,1121732.62,849625.0,-176300.0
26-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,23123.4,23699.9,23064.0,23399.9,23399.9,48368.0,281129.32,956775.0,254275.0
26-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,23100.05,23450.0,23100.0,23399.15,23399.15,1252.0,7281.25,32675.0,4675.0
27-AUG-2020,FUTIDX,BANKNIFTY,27-Aug-2020,0.0,XX,23490.0,23716.15,23473.5,23611.4,23600.35,160721.0,949102.15,374975.0,-474650.0
27-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,23535.05,23671.0,23436.25,23602.0,23602.0,95524.0,563547.74,1273100.0,316325.0
27-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,23517.15,23660.0,23516.2,23590.75,23590.75,1907.0,11249.65,49225.0,16550.0
28-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,23679.9,24658.7,23601.5,24539.35,24539.35,338932.0,2051998.73,1487350.0,214250.0
28-AUG-2020,FUTIDX,BANKNIFTY,29-Oct-2020,0.0,XX,23562.75,24650.0,23562.75,24543.2,24543.2,6294.0,38105.29,72050.0,22825.0
28-AUG-2020,FUTIDX,BANKNIFTY,26-Nov-2020,0.0,XX,23724.05,24650.0,23000.0,24537.0,24537.0,712.0,4323.63,6000.0,6000.0
31-AUG-2020,FUTIDX,BANKNIFTY,24-Sep-2020,0.0,XX,24900.05,25270.0,23371.0,23743.0,23743.0,504222.0,3051593.27,1432850.0,-54500.0
